id	date	question
536250461	2019-09-10 15:01:57	Hi,||1. What are the minimum and average admission score on each of the NLN-PAX test and ADMISSION POINT SYSTEM in the last Spring quartet?|2. I take the MLT 123 class, did it match the requirement of ""Documentation of completion of a 7 hour AIDS/HIV Education for Health Care Workers course"" in the admission system?|3. Can I submit a copy of the employment verification form? Do you have a sample?|4. How many references do I need to provide?
419630257	2018-06-29 18:42:36	Hi,||Can I please get a receipt for the payment of Summer 2018 course for Tanner Roletter - SID: 944341516.||Please send receipt to .||I made the payment today June 29,2018.||Thank you,|George Roletter|(949) 836-7613
392987912	2018-03-15 11:58:23	Hi,||Can you send me information on your college and STEAM programs? We are starting college prep with my child who is very interested in animation and CS programs.||Thanks.|
510805957	2019-06-07 13:14:36	Hi,||Currently, I applied for Spring Quarter and decided I did not want to begin classes until Fall as more options are available for Music Technology. I would like to set up a time to meet with an advisory to figure out a road map for Fall Quarter Music Technology. I have a BS in Business Admin and have taken a few music classes at my previous University and interested in this program for personal ambitions and to supplement grad school. Thank you for your time!||Best,||Jerad McCann
411577136	2018-05-29 19:43:55	Hi,||Do you have a specific requirements for prospective student who already completed and have practiced Dentistry outside US and Canada, specifically from the Philippines who would like to take a Dental Hygienist program?||Thanks!||Chrisanty
395813737	2018-03-26 19:14:57	Hi,||I am a Master of Arts in Teaching candidate at Seattle Pacific University looking to fulfill a math pre-requisite. I am interested in taking Math 171.  Is this course offered in the summer? ||Thank you for your help.||Sincerely,|Emily
404722942	2018-05-02 12:41:13	Hi,||I am a teacher at Highland Terrace Elementary in the Shoreline School District. I am looking for care for my infant (will be 6 months by time of care) for only 2 days a week. I could only see prices for full time or half days. I was wondering if..| |A: You have available space in your infant room|B: Do you take part-time children. I would only need Tuesday & Wednesday from 7:30 - 4:30. If so, what would be the cost?||Thank you!|
505032062	2019-05-15 17:38:22	Hi,||I am currently a full-time student at UW and I want to take two online courses at Shoreline Community College during the summer. Do I still need to apply through the International Education department? How can I transfer my grades to UW after I took those two classes at SCC? Thanks! ||Joanne Wu
547950733	2019-10-22 4:20:40	Hi,||I am currently a WA resident attending Seattle Central College. I'm interested in the Calculus II, Item 1295 class for Winter 2020 quarter. |How can I register and enroll into this class ? |I have completed Calculus I at SCC with A grade. ||Sincerely, |Nhi Nguyen|
401400590	2018-04-18 23:43:30	Hi,||I am graduating on June 21, 2018 at Shoreline Community College. Could you tell me how I can get my cap and gown?
450239964	2018-10-29 19:00:35	Hi,||I am in possession of a B.A. already, but am looking to fulfill prereqs (Master's) for two courses: natural science and statistics. Is it possible to do this at SCC in the upcoming winter quarter? ||It was recommended that I take an ecology or environmental studies course for the science portion. For statistics, it is mentioned that the course must be live and ""must include elementary descriptive and inferential statistics"". I wasn't sure if ""Math in Society"" would fulfill this. Thanks!
401924201	2018-04-21 0:32:58	Hi,||I am interested in applying for the automotive program that you guys offer. I am wondering if international students are allowed to apply for this program. ||Thank you
485916843	2019-03-14 16:13:01	Hi,||I am interested in dental hygiene and I am wondering if you offer any informational sessions?||Thank you,||Eileen
453798598	2018-11-11 22:31:40	Hi,||I am thinking to apply for CNC Machining classes.|Could you advice me what is the price of a program.||Best,|Sergei
436695814	2018-09-05 15:54:10	hi,||I didn't receive any student id after finishing the online application for new students.||Sincerely,|Jonathan Barus
436116116	2018-09-03 13:25:35	Hi,||I have a degree from Edmonds community college in fine arts. I'd like to attend shoreline for the beginning of a degree to ultimately get a degree as a registered dietician. What I'm wondering is if the general study courses I completed for my AA at edcc would transfer to this degree, or if I'd have to take them fresh? ||Thank you for your time,|Karen
542572337	2019-10-02 18:19:34	Hi,||I have a question about the prerequisite courses for the Nursing (RN) program. Would Shoreline Community College accept courses offered through Portage Learning (e.g., Anatomy & Physiology, Microbiology, etc.)?||Here is Portage's statement about its accreditation: https://www.portagelearning.com/why-portage/accreditation||Thank you!
